Country,Region,Code,Date,Sex,Age,AgeInt,Cases,Deaths,Tests
Egypt,All,CA,2022-07-01,b,30,10,16139,332,17828
Afghanistan,Urban,CA,2022-07-01,b,30,10,19999,324,23442
Brazil,Urban,CA,2022-07-01,b,30,10,8039,482,46227
Canada,Urban,CA,2022-07-01,b,30,10,19260,191,20814
Denmark,Urban,CA,2022-07-01,b,30,10,5139,375,13465
Egypt,Urban,CA,2022-07-01,b,30,10,13844,127,42550
Afghanistan,Rural,CA,2022-07-01,b,30,10,18248,426,41594
Brazil,Rural,CA,2022-07-01,b,30,10,8154,185,40205
Canada,Rural,CA,2022-07-01,b,30,10,16157,459,4145
Denmark,Rural,CA,2022-07-01,b,30,10,16126,242,10515
Egypt,Rural,CA,2022-07-01,b,30,10,10897,309,18483
Afghanistan,All,DK,2022-07-01,b,30,10,16260,468,42407
Brazil,All,DK,2022-07-01,b,30,10,17373,229,12752
Canada,All,DK,2022-07-01,b,30,10,17097,83,15892
Denmark,All,DK,2022-07-01,b,30,10,19916,484,30873
Egypt,All,DK,2022-07-01,b,30,10,5473,453,13622
Afghanistan,Urban,DK,2022-07-01,b,30,10,18260,251,24419
Brazil,Urban,DK,2022-07-01,b,30,10,11088,487,18978
Canada,Urban,DK,2022-07-01,b,30,10,13507,291,25662
Denmark,Urban,DK,2022-07-01,b,30,10,13043,232,17148
Egypt,Urban,DK,2022-07-01,b,30,10,16533,173,49237
Afghanistan,Rural,DK,2022-07-01,b,30,10,11040,55,34550
Brazil,Rural,DK,2022-07-01,b,30,10,10682,344,22330
Canada,Rural,DK,2022-07-01,b,30,10,15454,299,45610
Denmark,Rural,DK,2022-07-01,b,30,10,14226,379,14728
Egypt,Rural,DK,2022-07-01,b,30,10,6372,370,24326
Afghanistan,All,EG,2022-07-01,b,30,10,3583,298,39617
Brazil,All,EG,2022-07-01,b,30,10,4860,18,2751
Canada,All,EG,2022-07-01,b,30,10,13469,382,331
Denmark,All,EG,2022-07-01,b,30,10,17910,225,41946
Egypt,All,EG,2022-07-01,b,30,10,3940,238,20416
Afghanistan,Urban,EG,2022-07-01,b,30,10,4213,430,26888
Brazil,Urban,EG,2022-07-01,b,30,10,9948,90,46309
Canada,Urban,EG,2022-07-01,b,30,10,12013,189,11534
Denmark,Urban,EG,2022-07-01,b,30,10,17448,497,16303
Egypt,Urban,EG,2022-07-01,b,30,10,4314,398,18079
Afghanistan,Rural,EG,2022-07-01,b,30,10,6170,89,44765
Brazil,Rural,EG,2022-07-01,b,30,10,13486,20,32576
Canada,Rural,EG,2022-07-01,b,30,10,1896,211,21417
Denmark,Rural,EG,2022-07-01,b,30,10,6902,82,35444
Egypt,Rural,EG,2022-07-01,b,30,10,14414,2,26657
Afghanistan,All,AF,2022-08-01,b,30,10,15992,407,32361
Brazil,All,AF,2022-08-01,b,30,10,17799,305,16960
Canada,All,AF,2022-08-01,b,30,10,16838,31,39210
Denmark,All,AF,2022-08-01,b,30,10,16145,163,41783
Egypt,All,AF,2022-08-01,b,30,10,14877,196,48621
Afghanistan,Urban,AF,2022-08-01,b,30,10,1270,142,13398
Brazil,Urban,AF,2022-08-01,b,30,10,6996,63,11752
Canada,Urban,AF,2022-08-01,b,30,10,14372,452,16489
Denmark,Urban,AF,2022-08-01,b,30,10,7232,117,33607
Egypt,Urban,AF,2022-08-01,b,30,10,18192,329,19711
Afghanistan,Rural,AF,2022-08-01,b,30,10,8755,39,34311
Brazil,Rural,AF,2022-08-01,b,30,10,12940,389,43589
Canada,Rural,AF,2022-08-01,b,30,10,7057,121,1022
Denmark,Rural,AF,2022-08-01,b,30,10,4106,79,1537
Egypt,Rural,AF,2022-08-01,b,30,10,2517,329,4008
Afghanistan,All,BR,2022-08-01,b,30,10,1840,461,14764
Brazil,All,BR,2022-08-01,b,30,10,2263,96,35698
Canada,All,BR,2022-08-01,b,30,10,2885,54,40658
Denmark,All,BR,2022-08-01,b,30,10,127,95,17317
Egypt,All,BR,2022-08-01,b,30,10,15902,293,201
Afghanistan,Urban,BR,2022-08-01,b,30,10,12633,24,19847
Brazil,Urban,BR,2022-08-01,b,30,10,9196,134,34867
Canada,Urban,BR,2022-08-01,b,30,10,17388,29,45414
Denmark,Urban,BR,2022-08-01,b,30,10,12960,59,9633
Egypt,Urban,BR,2022-08-01,b,30,10,18951,155,35485
Afghanistan,Rural,BR,2022-08-01,b,30,10,3982,158,24414
Brazil,Rural,BR,2022-08-01,b,30,10,11706,25,4125
Canada,Rural,BR,2022-08-01,b,30,10,2536,327,2262
Denmark,Rural,BR,2022-08-01,b,30,10,3582,451,47416
Egypt,Rural,BR,2022-08-01,b,30,10,13617,368,34709
Afghanistan,All,CA,2022-08-01,b,30,10,19913,372,14303
Brazil,All,CA,2022-08-01,b,30,10,9335,262,48159
Canada,All,CA,2022-08-01,b,30,10,12814,97,38877
Denmark,All,CA,2022-08-01,b,30,10,13793,426,5083
Egypt,All,CA,2022-08-01,b,30,10,17774,242,11131
Afghanistan,Urban,CA,2022-08-01,b,30,10,6880,437,19604
Brazil,Urban,CA,2022-08-01,b,30,10,19320,204,13908
Canada,Urban,CA,2022-08-01,b,30,10,3647,221,28530
Denmark,Urban,CA,2022-08-01,b,30,10,15771,2,40660
Egypt,Urban,CA,2022-08-01,b,30,10,2453,68,20263
Afghanistan,Rural,CA,2022-08-01,b,30,10,16515,397,25340
Brazil,Rural,CA,2022-08-01,b,30,10,5405,419,46611
Canada,Rural,CA,2022-08-01,b,30,10,1072,336,12312
Denmark,Rural,CA,2022-08-01,b,30,10,14161,119,11348
Egypt,Rural,CA,2022-08-01,b,30,10,13360,256,32948
Afghanistan,All,DK,2022-08-01,b,30,10,12356,164,18680
Brazil,All,DK,2022-08-01,b,30,10,17804,2,23805
Canada,All,DK,2022-08-01,b,30,10,6765,362,35800
Denmark,All,DK,2022-08-01,b,30,10,17232,415,48297
Egypt,All,DK,2022-08-01,b,30,10,14000,161,35357
Afghanistan,Urban,DK,2022-08-01,b,30,10,7631,61,33234
Brazil,Urban,DK,2022-08-01,b,30,10,9616,453,10364
Canada,Urban,DK,2022-08-01,b,30,10,12172,447,305
Denmark,Urban,DK,2022-08-01,b,30,10,7519,217,48730
Egypt,Urban,DK,2022-08-01,b,30,10,12584,136,20906
Afghanistan,Rural,DK,2022-08-01,b,30,10,13529,111,22948
Brazil,Rural,DK,2022-08-01,b,30,10,9602,349,5748
Canada,Rural,DK,2022-08-01,b,30,10,8364,159,34736
Denmark,Rural,DK,2022-08-01,b,30,10,3169,397,8617
Egypt,Rural,DK,2022-08-01,b,30,10,5109,122,26012
Afghanistan,All,EG,2022-08-01,b,30,10,13848,435,1642
Brazil,All,EG,2022-08-01,b,30,10,14113,125,30383
Canada,All,EG,2022-08-01,b,30,10,1354,229,36405
Denmark,All,EG,2022-08-01,b,30,10,9690,392,40504
Egypt,All,EG,2022-08-01,b,30,10,5757,153,36969
Afghanistan,Urban,EG,2022-08-01,b,30,10,440,390,896
Brazil,Urban,EG,2022-08-01,b,30,10,6021,402,20536
Canada,Urban,EG,2022-08-01,b,30,10,15723,38,5434
Denmark,Urban,EG,2022-08-01,b,30,10,4019,177,19435
Egypt,Urban,EG,2022-08-01,b,30,10,18817,38,8571
Afghanistan,Rural,EG,2022-08-01,b,30,10,14665,236,36512
Brazil,Rural,EG,2022-08-01,b,30,10,5716,276,46979
Canada,Rural,EG,2022-08-01,b,30,10,12846,243,33852
Denmark,Rural,EG,2022-08-01,b,30,10,16420,406,11352
Egypt,Rural,EG,2022-08-01,b,30,10,9394,216,5875
Afghanistan,All,AF,2022-09-01,b,30,10,14834,245,29937
Brazil,All,AF,2022-09-01,b,30,10,2365,183,49616
Canada,All,AF,2022-09-01,b,30,10,6189,100,26861
Denmark,All,AF,2022-09-01,b,30,10,9314,40,26298
Egypt,All,AF,2022-09-01,b,30,10,2391,3,42853
Afghanistan,Urban,AF,2022-09-01,b,30,10,5408,182,26408
Brazil,Urban,AF,2022-09-01,b,30,10,825,117,37174
Canada,Urban,AF,2022-09-01,b,30,10,8913,1,45667
Denmark,Urban,AF,2022-09-01,b,30,10,14011,452,26431
Egypt,Urban,AF,2022-09-01,b,30,10,19023,390,28781
Afghanistan,Rural,AF,2022-09-01,b,30,10,6354,439,43196
Brazil,Rural,AF,2022-09-01,b,30,10,17558,298,40088
Canada,Rural,AF,2022-09-01,b,30,10,666,276,10838
Denmark,Rural,AF,2022-09-01,b,30,10,7266,46,45189
Egypt,Rural,AF,2022-09-01,b,30,10,2286,398,39059
Afghanistan,All,BR,2022-09-01,b,30,10,18036,433,4480
Brazil,All,BR,2022-09-01,b,30,10,9085,278,46941
Canada,All,BR,2022-09-01,b,30,10,9728,30,42273
Denmark,All,BR,2022-09-01,b,30,10,5318,15,40615
Egypt,All,BR,2022-09-01,b,30,10,5454,293,20770
Afghanistan,Urban,BR,2022-09-01,b,30,10,19241,150,29616
Brazil,Urban,BR,2022-09-01,b,30,10,5193,459,33896
Canada,Urban,BR,2022-09-01,b,30,10,15143,374,18899
Denmark,Urban,BR,2022-09-01,b,30,10,3728,496,10242
Egypt,Urban,BR,2022-09-01,b,30,10,19949,53,42714
Afghanistan,Rural,BR,2022-09-01,b,30,10,14162,325,8278
Brazil,Rural,BR,2022-09-01,b,30,10,12542,439,49267
Canada,Rural,BR,2022-09-01,b,30,10,11252,453,41231
Denmark,Rural,BR,2022-09-01,b,30,10,11634,60,32163
Egypt,Rural,BR,2022-09-01,b,30,10,9571,127,36772
Afghanistan,All,CA,2022-09-01,b,30,10,464,445,47588
Brazil,All,CA,2022-09-01,b,30,10,7285,417,15258
Canada,All,CA,2022-09-01,b,30,10,14090,412,47109
Denmark,All,CA,2022-09-01,b,30,10,16636,314,34684
Egypt,All,CA,2022-09-01,b,30,10,16314,356,25518
Afghanistan,Urban,CA,2022-09-01,b,30,10,14836,29,43101
Brazil,Urban,CA,2022-09-01,b,30,10,18167,451,10783
Canada,Urban,CA,2022-09-01,b,30,10,10518,496,31880
Denmark,Urban,CA,2022-09-01,b,30,10,3076,3,46805
Egypt,Urban,CA,2022-09-01,b,30,10,16141,327,47662
Afghanistan,Rural,CA,2022-09-01,b,30,10,6780,35,16176
Brazil,Rural,CA,2022-09-01,b,30,10,13672,137,22977
Canada,Rural,CA,2022-09-01,b,30,10,16316,155,9960
Denmark,Rural,CA,2022-09-01,b,30,10,186,30,27916
Egypt,Rural,CA,2022-09-01,b,30,10,2301,165,13460
Afghanistan,All,DK,2022-09-01,b,30,10,19845,126,42091
Brazil,All,DK,2022-09-01,b,30,10,18448,340,22608
Canada,All,DK,2022-09-01,b,30,10,14321,262,25952
Denmark,All,DK,2022-09-01,b,30,10,14786,200,12556
Egypt,All,DK,2022-09-01,b,30,10,3136,419,26606
Afghanistan,Urban,DK,2022-09-01,b,30,10,8473,164,44395
Brazil,Urban,DK,2022-09-01,b,30,10,3776,79,28613
Canada,Urban,DK,2022-09-01,b,30,10,3958,430,10878
Denmark,Urban,DK,2022-09-01,b,30,10,12378,208,42429
Egypt,Urban,DK,2022-09-01,b,30,10,1611,66,16886
Afghanistan,Rural,DK,2022-09-01,b,30,10,17629,84,41839
Brazil,Rural,DK,2022-09-01,b,30,10,16883,273,5939
Canada,Rural,DK,2022-09-01,b,30,10,10743,428,46806
Denmark,Rural,DK,2022-09-01,b,30,10,2960,74,23397
Egypt,Rural,DK,2022-09-01,b,30,10,1384,432,36386
Afghanistan,All,EG,2022-09-01,b,30,10,6631,82,24806
Brazil,All,EG,2022-09-01,b,30,10,17695,139,22109
Canada,All,EG,2022-09-01,b,30,10,15516,471,31162
Denmark,All,EG,2022-09-01,b,30,10,11956,330,40079
Egypt,All,EG,2022-09-01,b,30,10,19730,246,1619
Afghanistan,Urban,EG,2022-09-01,b,30,10,12120,247,46899
Brazil,Urban,EG,2022-09-01,b,30,10,17388,271,36879
Canada,Urban,EG,2022-09-01,b,30,10,16643,85,34313
Denmark,Urban,EG,2022-09-01,b,30,10,19666,166,2013
Egypt,Urban,EG,2022-09-01,b,30,10,9814,172,32306
Afghanistan,Rural,EG,2022-09-01,b,30,10,6799,240,43983
Brazil,Rural,EG,2022-09-01,b,30,10,4355,203,31542
Canada,Rural,EG,2022-09-01,b,30,10,14491,325,5339
Denmark,Rural,EG,2022-09-01,b,30,10,15797,277,46982
Egypt,Rural,EG,2022-09-01,b,30,10,16360,66,42799
Afghanistan,All,AF,2022-10-01,b,30,10,12179,360,15197
Brazil,All,AF,2022-10-01,b,30,10,2525,96,4892
Canada,All,AF,2022-10-01,b,30,10,4121,194,33169
Denmark,All,AF,2022-10-01,b,30,10,9707,159,12201
Egypt,All,AF,2022-10-01,b,30,10,10010,96,11901
Afghanistan,Urban,AF,2022-10-01,b,30,10,13314,30,33697
Brazil,Urban,AF,2022-10-01,b,30,10,15856,54,14350
Canada,Urban,AF,2022-10-01,b,30,10,174,239,44465
Denmark,Urban,AF,2022-10-01,b,30,10,11447,32,25368
Egypt,Urban,AF,2022-10-01,b,30,10,15222,214,23440
Afghanistan,Rural,AF,2022-10-01,b,30,10,17591,139,941
Brazil,Rural,AF,2022-10-01,b,30,10,13369,468,10240
Canada,Rural,AF,2022-10-01,b,30,10,9657,484,10071
Denmark,Rural,AF,2022-10-01,b,30,10,10807,492,404
Egypt,Rural,AF,2022-10-01,b,30,10,10762,485,47301
Afghanistan,All,BR,2022-10-01,b,30,10,9498,131,34845
Brazil,All,BR,2022-10-01,b,30,10,15232,456,46334
Canada,All,BR,2022-10-01,b,30,10,890,187,39139
Denmark,All,BR,2022-10-01,b,30,10,18533,463,27764
Egypt,All,BR,2022-10-01,b,30,10,16772,158,2927
Afghanistan,Urban,BR,2022-10-01,b,30,10,12697,158,11765
Brazil,Urban,BR,2022-10-01,b,30,10,9784,264,6298
Canada,Urban,BR,2022-10-01,b,30,10,11248,138,8868
Denmark,Urban,BR,2022-10-01,b,30,10,13987,140,23716
Egypt,Urban,BR,2022-10-01,b,30,10,15487,106,41925
Afghanistan,Rural,BR,2022-10-01,b,30,10,12132,382,39671
Brazil,Rural,BR,2022-10-01,b,30,10,2330,167,39243
Canada,Rural,BR,2022-10-01,b,30,10,18410,85,29621
Denmark,Rural,BR,2022-10-01,b,30,10,1670,463,41847
Egypt,Rural,BR,2022-10-01,b,30,10,11948,122,45936
Afghanistan,All,CA,2022-10-01,b,30,10,2419,472,26047
Brazil,All,CA,2022-10-01,b,30,10,5875,78,43538
Canada,All,CA,2022-10-01,b,30,10,9904,269,19080
Denmark,All,CA,2022-10-01,b,30,10,16311,201,48146
Egypt,All,CA,2022-10-01,b,30,10,13282,63,16415
Afghanistan,Urban,CA,2022-10-01,b,30,10,18130,287,14513
Brazil,Urban,CA,2022-10-01,b,30,10,17099,269,4416
Canada,Urban,CA,2022-10-01,b,30,10,9351,372,49585
Denmark,Urban,CA,2022-10-01,b,30,10,4339,91,14524
Egypt,Urban,CA,2022-10-01,b,30,10,18556,145,9415
Afghanistan,Rural,CA,2022-10-01,b,30,10,2206,404,21051
Brazil,Rural,CA,2022-10-01,b,30,10,4414,419,34566
Canada,Rural,CA,2022-10-01,b,30,10,10849,270,19671
Denmark,Rural,CA,2022-10-01,b,30,10,167,342,1237
Egypt,Rural,CA,2022-10-01,b,30,10,13801,37,26974
Afghanistan,All,DK,2022-10-01,b,30,10,8880,89,29944
Brazil,All,DK,2022-10-01,b,30,10,1149,321,39243
Canada,All,DK,2022-10-01,b,30,10,16737,214,20831
Denmark,All,DK,2022-10-01,b,30,10,15063,320,21202
Egypt,All,DK,2022-10-01,b,30,10,5951,29,9379
Afghanistan,Urban,DK,2022-10-01,b,30,10,7801,262,38990
Brazil,Urban,DK,2022-10-01,b,30,10,1938,491,37050
Canada,Urban,DK,2022-10-01,b,30,10,18465,459,12958
Denmark,Urban,DK,2022-10-01,b,30,10,18800,25,30745
Egypt,Urban,DK,2022-10-01,b,30,10,19087,78,31114
Afghanistan,Rural,DK,2022-10-01,b,30,10,2125,357,25845
Brazil,Rural,DK,2022-10-01,b,30,10,15621,356,16209
Canada,Rural,DK,2022-10-01,b,30,10,16050,349,22588
Denmark,Rural,DK,2022-10-01,b,30,10,19064,232,14738
Egypt,Rural,DK,2022-10-01,b,30,10,15027,157,33772
Afghanistan,All,EG,2022-10-01,b,30,10,18247,466,19182
Brazil,All,EG,2022-10-01,b,30,10,13549,10,29839
Canada,All,EG,2022-10-01,b,30,10,4965,115,4287
Denmark,All,EG,2022-10-01,b,30,10,8330,121,30151
Egypt,All,EG,2022-10-01,b,30,10,19817,86,36409
Afghanistan,Urban,EG,2022-10-01,b,30,10,5535,169,12246
Brazil,Urban,EG,2022-10-01,b,30,10,14509,498,28767
Canada,Urban,EG,2022-10-01,b,30,10,17424,418,5515
Denmark,Urban,EG,2022-10-01,b,30,10,16448,30,13533
Egypt,Urban,EG,2022-10-01,b,30,10,12372,338,38821
Afghanistan,Rural,EG,2022-10-01,b,30,10,14110,173,49080
Brazil,Rural,EG,2022-10-01,b,30,10,906,12,17139
Canada,Rural,EG,2022-10-01,b,30,10,4649,57,21000
Denmark,Rural,EG,2022-10-01,b,30,10,16582,333,18386
Egypt,Rural,EG,2022-10-01,b,30,10,15426,416,22551
Afghanistan,All,AF,2022-11-01,b,30,10,16768,355,2206
Brazil,All,AF,2022-11-01,b,30,10,10570,101,17457
Canada,All,AF,2022-11-01,b,30,10,12290,106,14433
Denmark,All,AF,2022-11-01,b,30,10,16695,57,1768
Egypt,All,AF,2022-11-01,b,30,10,6494,220,38679
Afghanistan,Urban,AF,2022-11-01,b,30,10,19496,150,27401
Brazil,Urban,AF,2022-11-01,b,30,10,1764,70,993
Canada,Urban,AF,2022-11-01,b,30,10,1211,298,27568
Denmark,Urban,AF,2022-11-01,b,30,10,18663,26,44553
Egypt,Urban,AF,2022-11-01,b,30,10,9197,331,41021
Afghanistan,Rural,AF,2022-11-01,b,30,10,402,219,18954
Brazil,Rural,AF,2022-11-01,b,30,10,8155,54,23516
Canada,Rural,AF,2022-11-01,b,30,10,12563,150,32709
Denmark,Rural,AF,2022-11-01,b,30,10,9401,366,1326
Egypt,Rural,AF,2022-11-01,b,30,10,14301,22,6625
Afghanistan,All,BR,2022-11-01,b,30,10,9304,364,37726
Brazil,All,BR,2022-11-01,b,30,10,10187,108,21965
Canada,All,BR,2022-11-01,b,30,10,4922,299,10559
Denmark,All,BR,2022-11-01,b,30,10,11402,427,4427
Egypt,All,BR,2022-11-01,b,30,10,9881,91,44600
Afghanistan,Urban,BR,2022-11-01,b,30,10,10685,237,46943
Brazil,Urban,BR,2022-11-01,b,30,10,3868,452,39642
Canada,Urban,BR,2022-11-01,b,30,10,16718,445,39181
Denmark,Urban,BR,2022-11-01,b,30,10,14972,262,44347
Egypt,Urban,BR,2022-11-01,b,30,10,1378,167,43326
Afghanistan,Rural,BR,2022-11-01,b,30,10,14471,452,3603
Brazil,Rural,BR,2022-11-01,b,30,10,13441,434,32365
Canada,Rural,BR,2022-11-01,b,30,10,26,498,32488
Denmark,Rural,BR,2022-11-01,b,30,10,6426,176,4189
Egypt,Rural,BR,2022-11-01,b,30,10,19688,291,1240
Afghanistan,All,CA,2022-11-01,b,30,10,16046,432,744
Brazil,All,CA,2022-11-01,b,30,10,19154,215,3443
Canada,All,CA,2022-11-01,b,30,10,13895,61,44242
Denmark,All,CA,2022-11-01,b,30,10,11400,249,22251
Egypt,All,CA,2022-11-01,b,30,10,17167,115,30823
Afghanistan,Urban,CA,2022-11-01,b,30,10,240,166,26903
Brazil,Urban,CA,2022-11-01,b,30,10,1009,13,32871
Canada,Urban,CA,2022-11-01,b,30,10,2813,71,19300
Denmark,Urban,CA,2022-11-01,b,30,10,17202,398,29580
Egypt,Urban,CA,2022-11-01,b,30,10,6878,21,31266
Afghanistan,Rural,CA,2022-11-01,b,30,10,1357,429,39040
Brazil,Rural,CA,2022-11-01,b,30,10,15835,433,8256
Canada,Rural,CA,2022-11-01,b,30,10,16123,159,27320
Denmark,Rural,CA,2022-11-01,b,30,10,1656,382,26250
Egypt,Rural,CA,2022-11-01,b,30,10,13507,401,47221
Afghanistan,All,DK,2022-11-01,b,30,10,6465,132,16026
Brazil,All,DK,2022-11-01,b,30,10,17650,251,39878
Canada,All,DK,2022-11-01,b,30,10,7642,196,49232
Denmark,All,DK,2022-11-01,b,30,10,17427,115,10814
Egypt,All,DK,2022-11-01,b,30,10,11426,331,12812
Afghanistan,Urban,DK,2022-11-01,b,30,10,559,468,31171
Brazil,Urban,DK,2022-11-01,b,30,10,10438,183,19130
Canada,Urban,DK,2022-11-01,b,30,10,9572,34,19028
Denmark,Urban,DK,2022-11-01,b,30,10,7730,483,44792
Egypt,Urban,DK,2022-11-01,b,30,10,19673,45,46464
Afghanistan,Rural,DK,2022-11-01,b,30,10,5407,269,25773
Brazil,Rural,DK,2022-11-01,b,30,10,14500,478,36855
Canada,Rural,DK,2022-11-01,b,30,10,4029,303,48317
Denmark,Rural,DK,2022-11-01,b,30,10,8510,100,19466
Egypt,Rural,DK,2022-11-01,b,30,10,10962,341,25693
Afghanistan,All,EG,2022-11-01,b,30,10,13389,92,24461
Brazil,All,EG,2022-11-01,b,30,10,10649,495,37335
Canada,All,EG,2022-11-01,b,30,10,18268,436,29238
Denmark,All,EG,2022-11-01,b,30,10,8367,255,24799
Egypt,All,EG,2022-11-01,b,30,10,5238,333,20428
Afghanistan,Urban,EG,2022-11-01,b,30,10,5628,430,39057
Brazil,Urban,EG,2022-11-01,b,30,10,9511,146,24448
Canada,Urban,EG,2022-11-01,b,30,10,15697,218,49081
Denmark,Urban,EG,2022-11-01,b,30,10,17241,356,45916
Egypt,Urban,EG,2022-11-01,b,30,10,10050,304,5906
Afghanistan,Rural,EG,2022-11-01,b,30,10,3285,280,24228
Brazil,Rural,EG,2022-11-01,b,30,10,17626,333,9093
Canada,Rural,EG,2022-11-01,b,30,10,17196,445,31202
Denmark,Rural,EG,2022-11-01,b,30,10,5552,417,10795
Egypt,Rural,EG,2022-11-01,b,30,10,5118,454,40859
Afghanistan,All,AF,2022-12-01,b,30,10,8614,198,12221
Brazil,All,AF,2022-12-01,b,30,10,19800,128,32182
Canada,All,AF,2022-12-01,b,30,10,5221,7,35076
Denmark,All,AF,2022-12-01,b,30,10,8289,490,5246
Egypt,All,AF,2022-12-01,b,30,10,5191,39,10756
Afghanistan,Urban,AF,2022-12-01,b,30,10,6469,381,11761
Brazil,Urban,AF,2022-12-01,b,30,10,17194,260,10808
Canada,Urban,AF,2022-12-01,b,30,10,19825,290,17046
Denmark,Urban,AF,2022-12-01,b,30,10,8059,69,5296
Egypt,Urban,AF,2022-12-01,b,30,10,5465,476,33245
Afghanistan,Rural,AF,2022-12-01,b,30,10,5361,373,26889
Brazil,Rural,AF,2022-12-01,b,30,10,17774,391,1209
Canada,Rural,AF,2022-12-01,b,30,10,2754,306,18406
Denmark,Rural,AF,2022-12-01,b,30,10,8944,97,32686
Egypt,Rural,AF,2022-12-01,b,30,10,4414,113,16328
Afghanistan,All,BR,2022-12-01,b,30,10,10584,3,13052
Brazil,All,BR,2022-12-01,b,30,10,12593,115,14022
Canada,All,BR,2022-12-01,b,30,10,3905,181,35822
Denmark,All,BR,2022-12-01,b,30,10,19737,479,44493
Egypt,All,BR,2022-12-01,b,30,10,11552,211,48827
Afghanistan,Urban,BR,2022-12-01,b,30,10,15481,96,5784
Brazil,Urban,BR,2022-12-01,b,30,10,4307,83,45005
Canada,Urban,BR,2022-12-01,b,30,10,2814,146,16086
Denmark,Urban,BR,2022-12-01,b,30,10,7792,337,40948
Egypt,Urban,BR,2022-12-01,b,30,10,48,367,45499
Afghanistan,Rural,BR,2022-12-01,b,30,10,17275,244,9880
Brazil,Rural,BR,2022-12-01,b,30,10,10667,317,21349
Canada,Rural,BR,2022-12-01,b,30,10,921,39,30596
Denmark,Rural,BR,2022-12-01,b,30,10,3925,90,9574
Egypt,Rural,BR,2022-12-01,b,30,10,2349,451,3829
Afghanistan,All,CA,2022-12-01,b,30,10,14622,308,46117
Brazil,All,CA,2022-12-01,b,30,10,9488,328,4636
Canada,All,CA,2022-12-01,b,30,10,5441,313,10192
Denmark,All,CA,2022-12-01,b,30,10,18842,357,15904
Egypt,All,CA,2022-12-01,b,30,10,2168,273,31659
Afghanistan,Urban,CA,2022-12-01,b,30,10,15813,191,2855
Brazil,Urban,CA,2022-12-01,b,30,10,1180,380,5594
Canada,Urban,CA,2022-12-01,b,30,10,12339,113,27170
Denmark,Urban,CA,2022-12-01,b,30,10,9943,10,7521
Egypt,Urban,CA,2022-12-01,b,30,10,192,161,29288
Afghanistan,Rural,CA,2022-12-01,b,30,10,18236,497,48737
Brazil,Rural,CA,2022-12-01,b,30,10,19560,341,10793
Canada,Rural,CA,2022-12-01,b,30,10,19851,41,10573
Denmark,Rural,CA,2022-12-01,b,30,10,4505,237,37483
Egypt,Rural,CA,2022-12-01,b,30,10,8566,29,7481
Afghanistan,All,DK,2022-12-01,b,30,10,12649,166,36451
Brazil,All,DK,2022-12-01,b,30,10,1621,486,6020
Canada,All,DK,2022-12-01,b,30,10,12423,466,27279
Denmark,All,DK,2022-12-01,b,30,10,18549,29,1248
Egypt,All,DK,2022-12-01,b,30,10,2835,332,13481
Afghanistan,Urban,DK,2022-12-01,b,30,10,9634,402,35494
Brazil,Urban,DK,2022-12-01,b,30,10,679,328,18763
Canada,Urban,DK,2022-12-01,b,30,10,965,277,43402
Denmark,Urban,DK,2022-12-01,b,30,10,19810,80,43861
Egypt,Urban,DK,2022-12-01,b,30,10,11704,355,20802
Afghanistan,Rural,DK,2022-12-01,b,30,10,12655,313,8506
Brazil,Rural,DK,2022-12-01,b,30,10,17990,20,24613
Canada,Rural,DK,2022-12-01,b,30,10,8611,252,33660
Denmark,Rural,DK,2022-12-01,b,30,10,7502,363,13944
Egypt,Rural,DK,2022-12-01,b,30,10,17279,405,41068
Afghanistan,All,EG,2022-12-01,b,30,10,7982,373,839
Brazil,All,EG,2022-12-01,b,30,10,1493,340,148
Canada,All,EG,2022-12-01,b,30,10,10893,254,46424
Denmark,All,EG,2022-12-01,b,30,10,1586,13,44323
Egypt,All,EG,2022-12-01,b,30,10,11454,28,25907
Afghanistan,Urban,EG,2022-12-01,b,30,10,8646,178,17807
Brazil,Urban,EG,2022-12-01,b,30,10,10071,154,11446
Canada,Urban,EG,2022-12-01,b,30,10,3364,419,9306
Denmark,Urban,EG,2022-12-01,b,30,10,13262,82,33136
Egypt,Urban,EG,2022-12-01,b,30,10,3544,228,13866
Afghanistan,Rural,EG,2022-12-01,b,30,10,2124,386,11830
Brazil,Rural,EG,2022-12-01,b,30,10,18795,445,48895
Canada,Rural,EG,2022-12-01,b,30,10,5328,94,23785
Denmark,Rural,EG,2022-12-01,b,30,10,5875,385,30976
Egypt,Rural,EG,2022-12-01,b,30,10,5033,450,38575
Afghanistan,All,AF,2022-01-01,m,30,10,15987,476,3592
Brazil,All,AF,2022-01-01,m,30,10,656,248,11000
Canada,All,AF,2022-01-01,m,30,10,13867,376,22320
Denmark,All,AF,2022-01-01,m,30,10,18583,113,1520
Egypt,All,AF,2022-01-01,m,30,10,14421,71,27605
Afghanistan,Urban,AF,2022-01-01,m,30,10,13356,116,14075
Brazil,Urban,AF,2022-01-01,m,30,10,19165,208,19513
Canada,Urban,AF,2022-01-01,m,30,10,1375,359,31150
Denmark,Urban,AF,2022-01-01,m,30,10,13499,318,14434
Egypt,Urban,AF,2022-01-01,m,30,10,5103,266,30637
Afghanistan,Rural,AF,2022-01-01,m,30,10,19260,451,4615
Brazil,Rural,AF,2022-01-01,m,30,10,12224,160,37693
Canada,Rural,AF,2022-01-01,m,30,10,4720,182,40555
