Country,Region,Date,Sex,Age,Cases,Deaths,Tests,CFR
Canada,Rural,2022-07-01,m,80,10099,419,32233,4.1489256362016045
Canada,Urban,2022-07-01,m,80,8947,195,31393,2.17950150888566
Canada,Rural,2022-07-01,m,80,8642,396,1728,4.582272622078222
Canada,Urban,2022-08-01,m,80,17822,88,19922,0.49377174278981034
Canada,Rural,2022-08-01,m,80,9966,56,19293,0.5619104956853301
Canada,Urban,2022-08-01,m,80,14487,14,41780,0.09663836543107614
Canada,Rural,2022-08-01,m,80,10782,22,28170,0.20404377666481174
Canada,Urban,2022-08-01,m,80,4480,151,4814,3.370535714285714
Canada,Rural,2022-08-01,m,80,3187,439,1367,13.774709758393474
Canada,Urban,2022-08-01,m,80,17264,449,43887,2.600787766450417
Canada,Rural,2022-08-01,m,80,17278,131,15421,0.7581896052783887
Canada,Urban,2022-08-01,m,80,11516,404,7699,3.5081625564432097
Canada,Rural,2022-08-01,m,80,16930,421,7888,2.4867099822799763
Canada,Urban,2022-09-01,m,80,19345,187,2063,0.9666580511760144
Canada,Rural,2022-09-01,m,80,18900,409,2905,2.164021164021164
Canada,Urban,2022-09-01,m,80,6434,327,13803,5.082374883431768
Canada,Rural,2022-09-01,m,80,18327,406,38457,2.2153107437114636
Canada,Urban,2022-09-01,m,80,6360,281,13405,4.418238993710691
Canada,Rural,2022-09-01,m,80,19358,338,38543,1.7460481454695733
Canada,Urban,2022-09-01,m,80,770,442,12276,57.4025974025974
Canada,Rural,2022-09-01,m,80,11582,128,19246,1.1051631842514247
Canada,Urban,2022-09-01,m,80,8837,361,34940,4.085096752291502
Canada,Rural,2022-09-01,m,80,3450,200,38996,5.797101449275362
Canada,Urban,2022-10-01,m,80,9490,456,30271,4.805057955742887
Canada,Rural,2022-10-01,m,80,3472,197,19091,5.6739631336405525
Canada,Urban,2022-10-01,m,80,4039,421,31399,10.42337212181233
Canada,Rural,2022-10-01,m,80,1053,270,22337,25.64102564102564
Canada,Urban,2022-10-01,m,80,13957,387,16188,2.772802178118507
Canada,Rural,2022-10-01,m,80,12884,175,46484,1.3582738280037256
Canada,Urban,2022-10-01,m,80,13010,185,37042,1.4219830899308223
Canada,Rural,2022-10-01,m,80,9109,312,385,3.425183884070699
Canada,Urban,2022-10-01,m,80,7143,278,999,3.891922161556769
Canada,Rural,2022-10-01,m,80,4588,203,30318,4.424585876198779
Canada,Urban,2022-11-01,m,80,3485,368,44546,10.559540889526541
Canada,Rural,2022-11-01,m,80,4468,150,38728,3.357206803939123
Canada,Urban,2022-11-01,m,80,15677,268,34450,1.709510748229891
Canada,Rural,2022-11-01,m,80,1363,150,8442,11.005135730007337
Canada,Urban,2022-11-01,m,80,10371,29,2937,0.27962587985729437
Canada,Rural,2022-11-01,m,80,3696,386,2563,10.443722943722944
Canada,Urban,2022-11-01,m,80,9150,200,14604,2.185792349726776
Canada,Rural,2022-11-01,m,80,18044,353,9417,1.95632897362004
Canada,Urban,2022-11-01,m,80,8431,327,29545,3.878543470525442
Canada,Rural,2022-11-01,m,80,5398,408,12686,7.558354946276398
Canada,Urban,2022-12-01,m,80,9770,244,29008,2.497441146366428
Canada,Rural,2022-12-01,m,80,14160,335,42535,2.365819209039548
Canada,Urban,2022-12-01,m,80,18617,316,18260,1.6973733684267067
Canada,Rural,2022-12-01,m,80,10968,95,20846,0.8661560904449308
Canada,Urban,2022-12-01,m,80,7317,482,9617,6.587399207325406
Canada,Rural,2022-12-01,m,80,19479,268,4279,1.3758406489039479
Canada,Urban,2022-12-01,m,80,11607,381,32110,3.2825019384853964
Canada,Rural,2022-12-01,m,80,6194,445,48670,7.184371972876978
Canada,Urban,2022-12-01,m,80,9680,222,41584,2.293388429752066
Canada,Rural,2022-12-01,m,80,16396,490,6600,2.9885337887289585
Canada,Urban,2022-01-01,f,80,4091,224,27009,5.475433879247127
Canada,Rural,2022-01-01,f,80,3938,142,27167,3.605891315388522
Canada,Urban,2022-01-01,f,80,16675,267,34373,1.6011994002998502
Canada,Rural,2022-01-01,f,80,5445,4,12983,0.07346189164370982
Canada,Urban,2022-01-01,f,80,4190,429,19032,10.238663484486873
Canada,Rural,2022-01-01,f,80,15285,377,7686,2.4664703958128884
Canada,Urban,2022-01-01,f,80,6957,388,47861,5.57711657323559
Canada,Rural,2022-01-01,f,80,939,15,1502,1.5974440894568689
Canada,Urban,2022-01-01,f,80,4471,485,19466,10.847685081637218
Canada,Rural,2022-01-01,f,80,16614,496,43615,2.9854339713494644
Canada,Urban,2022-02-01,f,80,19736,447,6803,2.264896635589785
Canada,Rural,2022-02-01,f,80,16209,204,408,1.2585600592263557
Canada,Urban,2022-02-01,f,80,5223,303,16736,5.801263641585296
Canada,Rural,2022-02-01,f,80,5205,44,10057,0.8453410182516811
Canada,Urban,2022-02-01,f,80,11143,106,17207,0.9512698555146729
Canada,Rural,2022-02-01,f,80,17264,341,29529,1.9752085264133457
Canada,Urban,2022-02-01,f,80,19582,275,1307,1.404350934531713
Canada,Rural,2022-02-01,f,80,2054,128,46868,6.2317429406037
Canada,Urban,2022-02-01,f,80,14463,37,29899,0.25582520915439394
Canada,Rural,2022-02-01,f,80,2276,156,24953,6.854130052724078
Canada,Urban,2022-03-01,f,80,4368,1,27993,0.022893772893772892
Canada,Urban,2022-03-01,f,80,13411,276,30173,2.0580120796361197
Canada,Rural,2022-03-01,f,80,16810,217,31286,1.290898274836407
Canada,Urban,2022-03-01,f,80,16642,496,740,2.980411008292273
Canada,Rural,2022-03-01,f,80,5424,373,21204,6.876843657817109
Canada,Urban,2022-03-01,f,80,11411,150,38449,1.3145210761545878
Canada,Rural,2022-03-01,f,80,18960,334,43740,1.7616033755274263
Canada,Urban,2022-03-01,f,80,15009,256,18570,1.7056432806982478
Canada,Rural,2022-03-01,f,80,2735,267,18693,9.762340036563073
Canada,Urban,2022-04-01,f,80,7280,344,43588,4.725274725274725
Canada,Rural,2022-04-01,f,80,4635,255,17186,5.501618122977346
Canada,Urban,2022-04-01,f,80,6862,342,28660,4.983969688137569
Canada,Rural,2022-04-01,f,80,16314,76,3015,0.46585754566629883
Canada,Urban,2022-04-01,f,80,6958,202,7114,2.9031330842196033
Canada,Rural,2022-04-01,f,80,3286,343,22083,10.43822276323798
Canada,Urban,2022-04-01,f,80,16776,42,4251,0.2503576537911302
Canada,Rural,2022-04-01,f,80,852,286,6790,33.568075117370896
Canada,Urban,2022-04-01,f,80,8119,448,6115,5.517920926222441
Canada,Rural,2022-04-01,f,80,13155,180,24977,1.3683010262257698
Canada,Urban,2022-05-01,f,80,15618,206,35443,1.3189909079267512
Canada,Rural,2022-05-01,f,80,19452,12,42257,0.061690314620604564
Canada,Urban,2022-05-01,f,80,15194,221,23077,1.4545215216532843
Canada,Rural,2022-05-01,f,80,849,265,48338,31.21319199057715
Canada,Urban,2022-05-01,f,80,18445,112,44678,0.6072106261859582
Canada,Rural,2022-05-01,f,80,12888,295,8863,2.2889509621353197
Canada,Urban,2022-05-01,f,80,6212,12,47149,0.19317450096587252
Canada,Rural,2022-05-01,f,80,19220,240,26172,1.2486992715920915
Canada,Urban,2022-05-01,f,80,926,386,25314,41.68466522678186
Canada,Rural,2022-05-01,f,80,18223,76,24180,0.4170553695878834
Canada,Urban,2022-06-01,f,80,4047,418,31569,10.328638497652582
Canada,Rural,2022-06-01,f,80,9175,432,43023,4.708446866485014
Canada,Urban,2022-06-01,f,80,6514,308,45926,4.728277556033159
Canada,Rural,2022-06-01,f,80,2176,70,45027,3.2169117647058822
Canada,Urban,2022-06-01,f,80,3530,23,11468,0.6515580736543909
Canada,Rural,2022-06-01,f,80,17490,470,19665,2.687249857061178
Canada,Urban,2022-06-01,f,80,14916,455,10136,3.0504156610351303
Canada,Rural,2022-06-01,f,80,3327,356,10826,10.700330628193568
Canada,Urban,2022-06-01,f,80,2030,225,19368,11.083743842364532
Canada,Rural,2022-06-01,f,80,11056,240,30782,2.170767004341534
Canada,Urban,2022-07-01,f,80,7335,382,47810,5.207907293796865
Canada,Rural,2022-07-01,f,80,1746,257,9158,14.719358533791524
Canada,Urban,2022-07-01,f,80,11710,114,27808,0.9735269000853971
Canada,Rural,2022-07-01,f,80,3131,427,6186,13.63781539444267
Canada,Urban,2022-07-01,f,80,10444,33,33526,0.3159708923783991
Canada,Rural,2022-07-01,f,80,5234,104,378,1.9870080244554833
Canada,Urban,2022-07-01,f,80,8197,430,37265,5.24582164206417
Canada,Rural,2022-07-01,f,80,15639,317,28346,2.0269838224950445
Canada,Urban,2022-07-01,f,80,18172,414,4486,2.2782302443319393
Canada,Rural,2022-07-01,f,80,9262,364,14537,3.9300367091340966
Canada,Urban,2022-08-01,f,80,6782,227,16440,3.3470952521380126
Canada,Rural,2022-08-01,f,80,12992,215,22503,1.6548645320197044
Canada,Urban,2022-08-01,f,80,11884,69,34158,0.5806125883540896
Canada,Rural,2022-08-01,f,80,13937,301,11030,2.15971873430437
Canada,Urban,2022-08-01,f,80,12904,326,48237,2.5263484190948544
Canada,Rural,2022-08-01,f,80,11354,208,43250,1.8319534965650874
Canada,Urban,2022-08-01,f,80,2864,335,558,11.696927374301676
Canada,Rural,2022-08-01,f,80,9593,430,45388,4.482435108933598
Canada,Urban,2022-08-01,f,80,3883,121,6796,3.1161473087818696
Canada,Rural,2022-08-01,f,80,8085,165,42368,2.0408163265306123
Canada,Urban,2022-09-01,f,80,15829,259,685,1.6362372859940615
Canada,Rural,2022-09-01,f,80,12828,236,42221,1.8397256002494544
Canada,Urban,2022-09-01,f,80,5312,234,41223,4.405120481927711
Canada,Rural,2022-09-01,f,80,16899,366,26415,2.1658086277294513
Canada,Urban,2022-09-01,f,80,14510,33,48253,0.22742935906271536
Canada,Rural,2022-09-01,f,80,5625,104,47933,1.8488888888888888
Canada,Urban,2022-09-01,f,80,11369,129,46852,1.1346644383850821
Canada,Rural,2022-09-01,f,80,11465,104,48185,0.907108591365024
Canada,Urban,2022-09-01,f,80,2457,454,47452,18.477818477818477
Canada,Rural,2022-09-01,f,80,4811,222,8251,4.614425275410518
Canada,Urban,2022-10-01,f,80,9613,383,10183,3.9841880786435038
Canada,Rural,2022-10-01,f,80,633,11,16742,1.7377567140600316
Canada,Urban,2022-10-01,f,80,1053,159,7293,15.0997150997151
Canada,Rural,2022-10-01,f,80,4828,217,48553,4.494614747307374
Canada,Urban,2022-10-01,f,80,13358,79,9831,0.5914058990866896
Canada,Rural,2022-10-01,f,80,1170,334,10037,28.547008547008545
Canada,Urban,2022-10-01,f,80,16399,344,13163,2.0976888834685044
Canada,Rural,2022-10-01,f,80,8095,140,37700,1.7294626312538603
Canada,Urban,2022-10-01,f,80,17821,149,26637,0.8360922507154481
Canada,Rural,2022-10-01,f,80,3173,19,2247,0.5988023952095809
Canada,Urban,2022-11-01,f,80,1850,111,24709,6
Canada,Rural,2022-11-01,f,80,5256,160,31882,3.0441400304414
Canada,Urban,2022-11-01,f,80,15906,220,4671,1.3831258644536653
Canada,Rural,2022-11-01,f,80,10368,220,19170,2.121913580246914
Canada,Urban,2022-11-01,f,80,3854,317,47676,8.225220550077841
Canada,Rural,2022-11-01,f,80,16384,108,30341,0.6591796875
Canada,Urban,2022-11-01,f,80,12495,451,4497,3.6094437775110046
Canada,Rural,2022-11-01,f,80,17517,199,24581,1.1360392761317577
Canada,Urban,2022-11-01,f,80,4608,497,1914,10.785590277777777
Canada,Rural,2022-11-01,f,80,6942,106,35953,1.5269374819936616
Canada,Urban,2022-12-01,f,80,16976,320,34037,1.8850141376060319
Canada,Rural,2022-12-01,f,80,10608,344,6110,3.2428355957767727
Canada,Urban,2022-12-01,f,80,6757,183,498,2.70830250110996
Canada,Rural,2022-12-01,f,80,11530,408,16239,3.5385949696444063
Canada,Urban,2022-12-01,f,80,10689,357,11375,3.3398821218074657
Canada,Rural,2022-12-01,f,80,2833,215,28613,7.5891281327214966
Canada,Urban,2022-12-01,f,80,5582,386,48019,6.915084199211751
Canada,Rural,2022-12-01,f,80,5553,381,7896,6.861156131820638
Canada,Urban,2022-12-01,f,80,7269,30,8942,0.41271151465125877
Canada,Rural,2022-12-01,f,80,16758,319,26406,1.9035684449218284
Canada,Urban,2022-01-01,m,90,7743,466,32354,6.018339145034225
Canada,Rural,2022-01-01,m,90,5748,302,47793,5.254001391788448
Canada,Urban,2022-01-01,m,90,865,60,15991,6.9364161849710975
Canada,Rural,2022-01-01,m,90,14597,23,12063,0.1575666232787559
Canada,Urban,2022-01-01,m,90,10564,123,2225,1.1643316925407043
Canada,Rural,2022-01-01,m,90,13433,284,46904,2.114196382044219
Canada,Urban,2022-01-01,m,90,1348,170,35539,12.611275964391691
Canada,Rural,2022-01-01,m,90,319,149,15219,46.70846394984326
Canada,Urban,2022-01-01,m,90,9077,305,20012,3.3601410157541043
Canada,Rural,2022-01-01,m,90,15753,262,34298,1.6631752682028818
Canada,Rural,2022-02-01,m,90,15097,289,33997,1.9142876068093
Canada,Urban,2022-02-01,m,90,7890,373,44743,4.727503168567807
Canada,Rural,2022-02-01,m,90,11047,496,41977,4.489906762016837
Canada,Urban,2022-02-01,m,90,11395,44,29170,0.3861342694164107
Canada,Rural,2022-02-01,m,90,4333,376,16079,8.67759058389107
Canada,Urban,2022-02-01,m,90,1400,163,35392,11.642857142857142
Canada,Rural,2022-02-01,m,90,5513,132,3831,2.3943406493742065
Canada,Urban,2022-02-01,m,90,16166,278,26077,1.7196585426203144
Canada,Rural,2022-02-01,m,90,1464,408,28693,27.86885245901639
Canada,Urban,2022-03-01,m,90,9106,127,5723,1.3946848231934987
Canada,Rural,2022-03-01,m,90,19933,368,8322,1.846184718808007
Canada,Urban,2022-03-01,m,90,6721,367,35019,5.460496949858652
Canada,Rural,2022-03-01,m,90,9135,251,26362,2.7476737821565407
Canada,Urban,2022-03-01,m,90,19105,437,38541,2.2873593300183197
Canada,Rural,2022-03-01,m,90,1214,272,20926,22.40527182866557
Canada,Urban,2022-03-01,m,90,4823,101,32284,2.094132282811528
Canada,Rural,2022-03-01,m,90,15322,203,43091,1.3248923117086542
Canada,Urban,2022-03-01,m,90,16231,88,19882,0.5421723861746042
Canada,Rural,2022-03-01,m,90,6411,97,45441,1.5130244891592575
Canada,Urban,2022-04-01,m,90,17743,470,16313,2.6489319731725187
Canada,Rural,2022-04-01,m,90,17500,346,413,1.977142857142857
Canada,Urban,2022-04-01,m,90,4262,331,46806,7.766306898169874
Canada,Rural,2022-04-01,m,90,17903,160,2882,0.8937049656482154
Canada,Urban,2022-04-01,m,90,15442,308,30271,1.9945602901178603
Canada,Rural,2022-04-01,m,90,3370,164,25165,4.86646884272997
Canada,Urban,2022-04-01,m,90,8312,105,26794,1.2632338787295476
Canada,Rural,2022-04-01,m,90,1862,363,814,19.49516648764769
Canada,Urban,2022-04-01,m,90,17451,148,4070,0.848088934731534
Canada,Rural,2022-04-01,m,90,11491,100,36304,0.8702462796971544
Canada,Urban,2022-05-01,m,90,9643,367,33942,3.805869542673442
Canada,Rural,2022-05-01,m,90,1867,17,30624,0.9105516871987145
Canada,Urban,2022-05-01,m,90,9262,118,37076,1.2740228892247896
Canada,Rural,2022-05-01,m,90,17806,261,11124,1.4657980456026058
Canada,Urban,2022-05-01,m,90,14046,170,43010,1.2103089847643458
Canada,Rural,2022-05-01,m,90,8816,341,13103,3.867967332123412
Canada,Urban,2022-05-01,m,90,5724,307,5895,5.363382250174703
Canada,Rural,2022-05-01,m,90,8942,122,17949,1.3643480205770522
Canada,Urban,2022-05-01,m,90,13398,14,24740,0.10449320794148381
Canada,Rural,2022-05-01,m,90,11481,293,40517,2.5520425050082745
Canada,Urban,2022-06-01,m,90,11464,279,40543,2.433705512909979
Canada,Rural,2022-06-01,m,90,5048,7,32009,0.1386687797147385
Canada,Urban,2022-06-01,m,90,5148,163,12593,3.1662781662781665
Canada,Rural,2022-06-01,m,90,3464,76,19747,2.1939953810623556
Canada,Urban,2022-06-01,m,90,16825,415,5165,2.4665676077265974
Canada,Rural,2022-06-01,m,90,11230,351,23793,3.1255565449688336
Canada,Urban,2022-06-01,m,90,17721,228,5322,1.286609107838158
Canada,Rural,2022-06-01,m,90,3476,291,37531,8.3716915995397
Canada,Urban,2022-06-01,m,90,8648,491,36550,5.6776133209990745
Canada,Rural,2022-06-01,m,90,8584,110,41768,1.281453867660764
Canada,Urban,2022-07-01,m,90,13460,384,37670,2.8528974739970283
Canada,Rural,2022-07-01,m,90,18660,77,2246,0.412647374062165
Canada,Urban,2022-07-01,m,90,7467,193,15020,2.5847060399089328
Canada,Rural,2022-07-01,m,90,9121,231,38100,2.532617037605526
Canada,Urban,2022-07-01,m,90,19176,373,45555,1.945139758030872
Canada,Rural,2022-07-01,m,90,9102,257,42374,2.823555262579653
Canada,Urban,2022-07-01,m,90,17365,202,29582,1.163259429887705
Canada,Rural,2022-07-01,m,90,12875,91,14680,0.7067961165048544
Canada,Urban,2022-07-01,m,90,14416,337,4670,2.3376803551609324
Canada,Urban,2022-08-01,m,90,19766,93,30966,0.47050490741677625
Canada,Rural,2022-08-01,m,90,1564,332,2079,21.22762148337596
Canada,Urban,2022-08-01,m,90,17566,115,27298,0.6546738016623022
Canada,Rural,2022-08-01,m,90,1503,122,3903,8.117099135063206
Canada,Urban,2022-08-01,m,90,6307,205,23079,3.250356746472174
Canada,Rural,2022-08-01,m,90,18476,380,18743,2.0567222342498375
Canada,Urban,2022-08-01,m,90,15176,68,44284,0.4480759093305219
Canada,Rural,2022-08-01,m,90,2160,184,15409,8.518518518518519
Canada,Urban,2022-08-01,m,90,15757,300,45611,1.9039157199974615
Canada,Rural,2022-08-01,m,90,4982,392,37789,7.868325973504617
Canada,Urban,2022-09-01,m,90,4263,128,32030,3.0025803424818203
Canada,Rural,2022-09-01,m,90,7398,347,18493,4.690456880237901
Canada,Urban,2022-09-01,m,90,15321,61,10163,0.39814633509562036
Canada,Rural,2022-09-01,m,90,14407,380,40641,2.637606718956063
Canada,Urban,2022-09-01,m,90,2562,214,19374,8.352849336455893
Canada,Rural,2022-09-01,m,90,11744,375,25438,3.1931198910081746
Canada,Urban,2022-09-01,m,90,5284,350,18266,6.623769871309613
Canada,Rural,2022-09-01,m,90,14214,374,18788,2.6312086675109048
Canada,Urban,2022-09-01,m,90,14995,134,37172,0.8936312104034678
Canada,Rural,2022-09-01,m,90,4545,242,40405,5.324532453245324
Canada,Urban,2022-10-01,m,90,459,262,2664,57.08061002178649
Canada,Rural,2022-10-01,m,90,10960,48,45347,0.43795620437956206
Canada,Urban,2022-10-01,m,90,13222,3,11802,0.022689456965663286
Canada,Rural,2022-10-01,m,90,18276,245,6275,1.3405559203326767
Canada,Urban,2022-10-01,m,90,6737,377,46104,5.595962594626688
Canada,Rural,2022-10-01,m,90,8275,436,21303,5.268882175226587
Canada,Urban,2022-10-01,m,90,6138,285,12824,4.643206256109482
Canada,Rural,2022-10-01,m,90,2153,277,17922,12.865768694844403
Canada,Urban,2022-10-01,m,90,7802,345,37096,4.421943091514996
Canada,Urban,2022-11-01,m,90,18790,10,5001,0.05321979776476849
Canada,Rural,2022-11-01,m,90,13640,391,22352,2.866568914956012
Canada,Urban,2022-11-01,m,90,16323,191,41743,1.1701280401886909
Canada,Rural,2022-11-01,m,90,17768,138,47866,0.7766771724448447
Canada,Urban,2022-11-01,m,90,5266,386,18767,7.330041777440183
Canada,Rural,2022-11-01,m,90,2667,130,17186,4.874390701162355
Canada,Urban,2022-11-01,m,90,5903,223,37317,3.777740132136202
Canada,Rural,2022-11-01,m,90,16651,432,5147,2.5944387724460993
Canada,Urban,2022-11-01,m,90,5248,266,40174,5.06859756097561
Canada,Rural,2022-11-01,m,90,18258,63,8414,0.34505422280644105
Canada,Urban,2022-12-01,m,90,19112,227,10536,1.1877354541649225
Canada,Rural,2022-12-01,m,90,2407,128,24973,5.317823016202742
Canada,Rural,2022-12-01,m,90,11792,181,35625,1.5349389416553596
Canada,Urban,2022-12-01,m,90,9419,49,30697,0.5202250769720776
Canada,Rural,2022-12-01,m,90,5681,116,6441,2.0418940327407147
Canada,Urban,2022-12-01,m,90,3907,210,27574,5.3749680061428204
Canada,Rural,2022-12-01,m,90,15651,148,47603,0.9456264775413712
Canada,Urban,2022-12-01,m,90,7515,217,1531,2.887558216899534
Canada,Rural,2022-12-01,m,90,15484,353,29395,2.2797726685610953
Canada,Urban,2022-01-01,f,90,10316,30,49620,0.2908103916246607
Canada,Rural,2022-01-01,f,90,12359,3,19284,0.024273808560563152
Canada,Urban,2022-01-01,f,90,17815,47,27185,0.26382262138647206
Canada,Rural,2022-01-01,f,90,11574,381,38406,3.2918610679108347
Canada,Urban,2022-01-01,f,90,2192,391,41824,17.837591240875913
Canada,Rural,2022-01-01,f,90,5569,284,28737,5.099658825641947
Canada,Urban,2022-01-01,f,90,16517,177,31143,1.0716231761215718
Canada,Rural,2022-01-01,f,90,5620,82,9424,1.4590747330960854
Canada,Urban,2022-01-01,f,90,8963,179,45132,1.9970991855405555
Canada,Rural,2022-01-01,f,90,7370,170,40142,2.3066485753052914
Canada,Urban,2022-02-01,f,90,18275,37,45847,0.20246238030095762
Canada,Rural,2022-02-01,f,90,7046,268,9956,3.8035764973034345
Canada,Urban,2022-02-01,f,90,15458,208,25003,1.345581575883038
Canada,Rural,2022-02-01,f,90,8501,368,22446,4.328902482060934
Canada,Urban,2022-02-01,f,90,2560,41,35164,1.6015624999999998
Canada,Rural,2022-02-01,f,90,16592,205,44753,1.2355351976856317
Canada,Urban,2022-02-01,f,90,10814,172,9567,1.5905307934159425
Canada,Rural,2022-02-01,f,90,4433,134,13587,3.0227836679449585
Canada,Urban,2022-02-01,f,90,9604,200,19211,2.082465639316951
Canada,Rural,2022-02-01,f,90,12539,498,319,3.9716085812265733
Canada,Urban,2022-03-01,f,90,491,42,3602,8.55397148676171
Canada,Rural,2022-03-01,f,90,7737,362,39769,4.67881607858343
Canada,Urban,2022-03-01,f,90,15982,464,33300,2.903266174446252
Canada,Rural,2022-03-01,f,90,19635,43,42910,0.21899668958492488
Canada,Urban,2022-03-01,f,90,2671,96,8181,3.5941594908274053
Canada,Rural,2022-03-01,f,90,19149,422,22421,2.2037704318763383
Canada,Urban,2022-03-01,f,90,14971,421,42267,2.8121033999064857
Canada,Rural,2022-03-01,f,90,4181,20,33568,0.4783544606553456
Canada,Urban,2022-03-01,f,90,9325,327,44835,3.506702412868633
Canada,Rural,2022-03-01,f,90,18473,417,10535,2.257348562767282
Canada,Urban,2022-04-01,f,90,18749,350,9198,1.866766227532135
Canada,Rural,2022-04-01,f,90,3399,228,23103,6.707855251544571
Canada,Urban,2022-04-01,f,90,2986,81,43528,2.712659075686537
Canada,Rural,2022-04-01,f,90,13893,51,28501,0.36709134096307494
Canada,Urban,2022-04-01,f,90,1115,128,3611,11.47982062780269
Canada,Rural,2022-04-01,f,90,13068,282,44932,2.157943067033976
Canada,Urban,2022-04-01,f,90,3391,198,14990,5.838985549985256
Canada,Rural,2022-04-01,f,90,19101,442,30810,2.314014973038061
Canada,Urban,2022-04-01,f,90,15804,392,30434,2.480384712730954
Canada,Rural,2022-04-01,f,90,1674,85,35305,5.077658303464755
Canada,Urban,2022-05-01,f,90,14175,497,3876,3.506172839506173
Canada,Rural,2022-05-01,f,90,16561,69,10130,0.41664150715536497
Canada,Urban,2022-05-01,f,90,18951,167,36896,0.8812199883911138
Canada,Rural,2022-05-01,f,90,816,162,22228,19.852941176470587
Canada,Urban,2022-05-01,f,90,17113,88,17245,0.5142289487524104
Canada,Rural,2022-05-01,f,90,7137,344,31484,4.819952360935967
Canada,Urban,2022-05-01,f,90,4382,427,7606,9.744408945686901
Canada,Rural,2022-05-01,f,90,14631,294,47275,2.0094320278859956
Canada,Urban,2022-05-01,f,90,18925,405,15573,2.1400264200792605
Canada,Rural,2022-05-01,f,90,19910,286,3541,1.4364640883977902
Canada,Urban,2022-06-01,f,90,11548,86,36360,0.744717700034638
Canada,Rural,2022-06-01,f,90,5065,414,4081,8.173741362290226
Canada,Urban,2022-06-01,f,90,1499,266,13656,17.745163442294864
Canada,Rural,2022-06-01,f,90,16958,28,16533,0.16511381059087157
Canada,Urban,2022-06-01,f,90,12797,270,42115,2.109869500664218
Canada,Rural,2022-06-01,f,90,19778,99,14787,0.5005561735261401
Canada,Urban,2022-06-01,f,90,13928,456,28494,3.2739804709936813
Canada,Rural,2022-06-01,f,90,1031,482,43404,46.75072744907857
Canada,Urban,2022-06-01,f,90,15469,380,40426,2.4565259551360787
Canada,Rural,2022-06-01,f,90,3814,227,45361,5.9517566858940745
Canada,Urban,2022-07-01,f,90,4408,24,31054,0.5444646098003629
Canada,Rural,2022-07-01,f,90,19288,107,19376,0.5547490667772709
Canada,Urban,2022-07-01,f,90,596,196,18406,32.88590604026846
Canada,Rural,2022-07-01,f,90,11469,112,42054,0.9765454703984655
Canada,Urban,2022-07-01,f,90,5200,292,4090,5.615384615384615
Canada,Rural,2022-07-01,f,90,4259,106,9212,2.4888471472176565
Canada,Urban,2022-07-01,f,90,7458,188,40850,2.520783051756503
Canada,Rural,2022-07-01,f,90,1605,419,24338,26.105919003115265
Canada,Urban,2022-07-01,f,90,12665,118,13890,0.9317015396762731
Canada,Rural,2022-07-01,f,90,17011,471,31444,2.768796660984069
Canada,Urban,2022-08-01,f,90,15231,64,8391,0.4201956536012081
Canada,Rural,2022-08-01,f,90,18857,310,5180,1.6439518481200615
Canada,Urban,2022-08-01,f,90,11147,434,1225,3.893424239705751
Canada,Rural,2022-08-01,f,90,10031,390,11060,3.88794736317416
Canada,Urban,2022-08-01,f,90,15061,293,47320,1.945421950733683
Canada,Rural,2022-08-01,f,90,4104,1,41760,0.024366471734892786
Canada,Urban,2022-08-01,f,90,7024,407,34660,5.794419134396355
Canada,Rural,2022-08-01,f,90,19872,195,49784,0.981280193236715
Canada,Urban,2022-08-01,f,90,12535,456,27557,3.637814120462705
Canada,Rural,2022-08-01,f,90,1527,171,6540,11.19842829076621
Canada,Urban,2022-09-01,f,90,8075,230,1186,2.848297213622291
Canada,Rural,2022-09-01,f,90,16224,124,43737,0.7642998027613412
Canada,Urban,2022-09-01,f,90,544,237,21476,43.56617647058824
Canada,Rural,2022-09-01,f,90,12105,303,14639,2.5030978934324657
Canada,Urban,2022-09-01,f,90,19987,170,5914,0.8505528593585832
Canada,Rural,2022-09-01,f,90,18683,482,28211,2.5798854573676606
Canada,Urban,2022-09-01,f,90,3895,350,48676,8.985879332477536
Canada,Rural,2022-09-01,f,90,19465,468,30079,2.4043154379655793
Canada,Urban,2022-09-01,f,90,2236,445,17678,19.901610017889087
Canada,Rural,2022-09-01,f,90,19162,353,36483,1.8421876630831855
Canada,Urban,2022-10-01,f,90,8466,66,35093,0.7795889440113395
Canada,Rural,2022-10-01,f,90,13918,190,32346,1.3651386693490444
Canada,Urban,2022-10-01,f,90,6587,327,16287,4.964323667830575
Canada,Rural,2022-10-01,f,90,19736,421,16567,2.1331576813944064
Canada,Urban,2022-10-01,f,90,4269,16,20204,0.37479503396579994
Canada,Rural,2022-10-01,f,90,2690,338,7665,12.565055762081784
Canada,Urban,2022-10-01,f,90,14979,72,1715,0.48067294211896655
Canada,Rural,2022-10-01,f,90,7711,185,18545,2.3991700168590326
Canada,Urban,2022-10-01,f,90,10340,417,41261,4.032882011605416
Canada,Rural,2022-10-01,f,90,6500,356,16681,5.476923076923077
Canada,Urban,2022-11-01,f,90,14618,361,48581,2.4695580790805858
Canada,Rural,2022-11-01,f,90,3232,483,14327,14.944306930693068
Canada,Urban,2022-11-01,f,90,1986,71,34500,3.575025176233636
Canada,Rural,2022-11-01,f,90,14715,403,14741,2.7387020047570503
Canada,Urban,2022-11-01,f,90,6741,338,21251,5.014092864560155
Canada,Rural,2022-11-01,f,90,11801,238,4288,2.0167782391322766
